"id","tag_name","tag_value","quality","tag_time","ms_sql_time","tag_value_avg","tag_value_min","tag_value_max"
17837504,Electro_Chlorinator_AI_06X_AI_6_Liter,"1957.3761",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,1957.376099,1957.376099,1957.376099
17837520,Electro_Chlorinator_AI_06Y_AI_0_M,"0.697796",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,0.697796,0.697796,0.697796
17837525,Electro_Chlorinator_AI_06Y_AI_2_Liter,"91.559944",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,91.559944,91.559944,91.559944
17837528,Electro_Chlorinator_AI_06Y_AI_3_In,"450.85107",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,450.851074,450.851074,450.851074
17837529,Electro_Chlorinator_AI_06Y_AI_3_Liter,"256.9851",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,256.985107,256.985107,256.985107
17837535,Electro_Chlorinator_AI_06Y_AI_5_Liter,"285.37598",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,285.375977,285.375977,285.375977
17837541,Electro_Chlorinator_AI_06Y_AI_7,"455.3789",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,455.378906,455.378906,455.378906
17837543,Electro_Chlorinator_AI_06Y_AI_7_Liter,"1061.3204",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,1061.320435,1061.320435,1061.320435
17837544,Electro_Chlorinator_AI_06Y_AI_7_M,"0.455379",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,0.455379,0.455379,0.455379
17837549,Electro_Chlorinator_AI_06Y_AI_9,"295.58984",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,295.589844,295.589844,295.589844
17837552,Electro_Chlorinator_AI_06Y_AI_9_M,"0.29559",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,0.29559,0.29559,0.29559
17837572,Electro_Chlorinator_AI_07X_AI_3,"1.329806",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,1.329806,1.329806,1.329806
17837573,Electro_Chlorinator_AI_07X_AI_4,"4.074682",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,4.074682,4.074682,4.074682
17837578,Electro_Chlorinator_AI_07X_AI_9,"1.334841",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,1.334841,1.334841,1.334841
17837579,Electro_Chlorinator_AI_07Y_AI_0,"187.6377",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,187.637695,187.637695,187.637695
17837580,Electro_Chlorinator_AI_07Y_AI_0_In,"187.6377",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,187.637695,187.637695,187.637695
17837585,Electro_Chlorinator_AI_07Y_AI_1_Liter,"5089.7417",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,5089.741699,5089.741699,5089.741699
17837589,Electro_Chlorinator_AI_07Y_AI_4,"3.604219",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,3.604219,3.604219,3.604219
17837599,Electro_Chlorinator_AI_07Z_AI_4,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,0,0,0
17837600,Electro_Chlorinator_AI_07Z_AI_5,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,0,0,0
17837606,Electro_Chlorinator_AI_08X_AI_1,"1.583169",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,1.583169,1.583169,1.583169
17837608,Electro_Chlorinator_AI_08X_AI_3,-0.063759,0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,-0.063759,-0.063759,-0.063759
17837619,Electro_Chlorinator_AI_08Y_AI_4,"100.21741",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,100.217407,100.217407,100.217407
17837624,Electro_Chlorinator_AI_08Y_AI_9,"591.87",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,591.869995,591.869995,591.869995
17837626,Electro_Chlorinator_AI_09X_AI_1,"684.0005",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,684.000488,684.000488,684.000488
17837627,Electro_Chlorinator_AI_09X_AI_2,"605.2847",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,605.284729,605.284729,605.284729
17837632,Electro_Chlorinator_AI_09X_AI_7,"789.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,789,789,789
17837636,Electro_Chlorinator_AI_09Y_AI_1,"929.3093",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,929.309326,929.309326,929.309326
17837638,Electro_Chlorinator_AI_09Y_AI_3,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,0,0,0
17837640,Electro_Chlorinator_AI_09Y_AI_5,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,0,0,0
17837647,Electro_Chlorinator_AI_10X_AI_2,"36.825573",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,36.825573,36.825573,36.825573
17837649,Electro_Chlorinator_AI_10X_AI_4,"49.299286",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,49.299286,49.299286,49.299286
17837651,Electro_Chlorinator_AI_10X_AI_6,"48.81099",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,48.810989,48.810989,48.810989
17837653,Electro_Chlorinator_AI_10X_AI_8,"48.555542",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,48.555542,48.555542,48.555542
17837654,Electro_Chlorinator_AI_10X_AI_9,"17.758255",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,17.758255,17.758255,17.758255
17837657,Electro_Chlorinator_AI_10Y_AI_2,"3979.5142",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,3979.51416,3979.51416,3979.51416
17837659,Electro_Chlorinator_AI_10Y_AI_4,"50.924423",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,50.924423,50.924423,50.924423
17837661,Electro_Chlorinator_AI_10Y_AI_6,"61.20604",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,61.206039,61.206039,61.206039
17837663,Electro_Chlorinator_AI_10Y_AI_8,"56.821686",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,56.821686,56.821686,56.821686
17837977,Electro_Chlorinator_AO_34Y_AO_2,"55.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,55,55,55
17837978,Electro_Chlorinator_AO_34Y_AO_3,"55.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,55,55,55
17837982,Electro_Chlorinator_AO_34Y_AO_7,"70.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,70,70,70
17837983,Electro_Chlorinator_AO_34Y_AO_8,"65.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,65,65,65
17837985,Electro_Chlorinator_AO_35X_AO_0,"70.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,70,70,70
17837988,Electro_Chlorinator_AO_35X_AO_3,-0.15,0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,-0.15,-0.15,-0.15
17837990,Electro_Chlorinator_AO_35X_AO_5,-0.005,0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,-0.005,-0.005,-0.005
17838007,Electro_Chlorinator_AO_36X_AO_2,"684.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,684,684,684
17838009,Electro_Chlorinator_AO_36X_AO_4,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,0,0,0
17838010,Electro_Chlorinator_AO_36X_AO_5,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,0,0,0
17837656,Electro_Chlorinator_AI_10Y_AI_1,"380.06268",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,380.062683,380.062683,380.062683
17837665,Electro_Chlorinator_AI_11X_AI_0,"11.997101",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,11.997101,11.997101,11.997101
17837668,Electro_Chlorinator_AI_11X_AI_3,"8.599527",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,8.599527,8.599527,8.599527
17838401,Lime_Silo_Level_002_Level,"68.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,6.655556,0,111
17838409,LimeFeedPump_FlushValve_001_ET,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,0,0,0
17838412,LimeFeedPump_FlushValve_004_ET,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,0,0,0
17838414,LimeFeedPump_FlushValve_006_ET,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,0,0,0
17838423,LimeFeedPump_FlushValve_015_ET,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,0,0,0
17838429,OutletFlow_01A_MLD,"13.8",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,14.339997,12.899997,15.299999
17838431,OutletFlow_01B_MLD,"17.6",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,18.092222,17.199999,20
17838433,OutletFlow_02A_MLD,"12.7",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,14.266665,12.699998,15.899997
17838438,OutletFlow_03A_TotalVolume,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,0,0,0
17838444,OutletFlow_04B_TotalVolume,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,0,0,0
17838449,OutletFlow_06A_MLD,"15.5",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,15.5,15.5,15.5
17838451,OutletFlow_06B_MLD,"10.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,10.233334,10,10.500002
17838461,OutletFlow_09A_MLD,"15.1",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,15.1,15.1,15.1
17838462,OutletFlow_09A_TotalVolume,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,0,0,0
17838474,OutletFlow_12A_TotalVolume,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,0,0,0
17838479,Ozone_Building_No1_11kV_CB_10_M_W_h,"1217.4548",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,1217.454834,1217.454834,1217.454834
17838483,Ozone_Building_No1_11kV_CB_18_M_W_h,"330.44144",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,330.441437,330.441437,330.441437
17838484,Ozone_Building_No1_11kV_CB_18_Voltage_V,"11.080612",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,11.080612,11.080612,11.080612
17838486,Ozone_Building_No2_11kV_CB_19_k_W,"5.552661",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,5.552661,5.552661,5.552661
17838500,Ozone_Gen_CoolingWaterOut_Temp4_Temp,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,0,0,0
17838502,Ozone_Gen_CoolingWaterPump1_Pressure,"420.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,420,420,420
17838505,Ozone_Gen_CoolingWaterPump2_Pressure,"420.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,420,420,420
17838506,Ozone_Gen_CoolingWaterPump2_Temp,"20.4",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,20.34889,20.300001,20.400002
17838509,Ozone_Gen_CoolingWaterPump3_Temp,"20.4",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,20.34889,20.300001,20.400002
17838511,Ozone_Gen_CoolingWaterPump4_Pressure,"420.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,420,420,420
17838517,Ozone_Gen_Gas_Concentration2_Concentration_SP,"4.5",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,4.5,4.5,4.5
17838519,Ozone_Gen_Gas_Concentration3_Concentration,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,0,0,0
17838524,Ozone_Gen_Gas_Concentration4_CV,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,0,0,0
17838533,Ozone_Gen_Outlet_Oxygen_Temp1_Temp,"35.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,35,35,35
17837672,Electro_Chlorinator_AI_11X_AI_7,"32767.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,32767,32767,32767
17837673,Electro_Chlorinator_AI_11X_AI_8,-0.3625,0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,-0.3625,-0.3625,-0.3625
17837680,Electro_Chlorinator_AI_11Y_AI_5,"285.5894",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,285.589386,285.589386,285.589386
17837681,Electro_Chlorinator_AI_11Y_AI_6,"0.003418",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,0.003418,0.003418,0.003418
17837682,Electro_Chlorinator_AI_11Y_AI_7,"32767.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,32767,32767,32767
17837685,Electro_Chlorinator_AO_20X_AO_0,"1500.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,1500,1500,1500
17837688,Electro_Chlorinator_AO_20X_AO_3,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,0,0,0
17837690,Electro_Chlorinator_AO_20X_AO_5,"8.6",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,8.6,8.6,8.6
17837694,Electro_Chlorinator_AO_20X_AO_9,"8.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,8,8,8
17837702,Electro_Chlorinator_AO_20Y_AO_7,"7.3",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,7.3,7.3,7.3
17837708,Electro_Chlorinator_AO_21X_AO_3,"650.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,650,650,650
17837713,Electro_Chlorinator_AO_21X_AO_8,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,0,0,0
17837720,Electro_Chlorinator_AO_21Y_AO_5,"550.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,550,550,550
17837723,Electro_Chlorinator_AO_21Y_AO_8,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,0,0,0
17837728,Electro_Chlorinator_AO_22X_AO_3,"8.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,8,8,8
17837732,Electro_Chlorinator_AO_22X_AO_7,"400.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,400,400,400
17837737,Electro_Chlorinator_AO_22Y_AO_2,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,0,0,0
17837738,Electro_Chlorinator_AO_22Y_AO_3,"8.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,8,8,8
17837747,Electro_Chlorinator_AO_23X_AO_2,"456.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,456,456,456
17837750,Electro_Chlorinator_AO_23X_AO_5,"50.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,50,50,50
17837765,Electro_Chlorinator_AO_24X_AO_0,"380.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,380,380,380
17838022,Electro_Chlorinator_AO_36Y_AO_7,"0.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:18.425,0,0,0
17839047,RawWater_Pump_004_Current,"172.24205",0,2026-06-05 10:31:40.920,2026-06-05 10:30:38.242,169.7796,166.821609,172.802597
17839056,RawWater_Pump_004_Position,"93.2",0,2026-06-05 10:31:40.920,2026-06-05 10:30:38.242,93.136663,92.999992,93.299995
17838267,IntOzone_Destruct_OffGas_Con_Concentration_SP,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,0,0,0
17838272,IntOzone_Destruct_VentGas_Con_Concentration,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,0,0,0
17838274,IntOzoneContactTank_001_Contactor_Ozone_Residual_1A,"0.02",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,0.009556,0,0.02
17838279,IntOzoneContactTank_001_CT_CELL3,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,0,0,0
17838285,IntOzoneContactTank_001_CT_RATIO_FACTOR,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,0,0,0
17838289,IntOzoneContactTank_001_Tanks_Conc,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,0,0,0
17838292,IntOzoneContactTank_002_Contactor_Ozone_Residual_1B,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,0,0,0
17838293,IntOzoneContactTank_002_CT_Average,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,0,0,0
17838303,IntOzoneContactTank_002_CT_SP,"2.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,2,2,2
17838305,IntOzoneContactTank_002_Hydraulic_Eff_Factor,"1.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,1,1,1
17838308,IntOzoneContactTank_003_CT_Average,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,0,0,0
17838311,IntOzoneContactTank_003_CT_CELL3,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,0,0,0
17838319,IntOzoneContactTank_003_Final_CT_SP,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,0,0,0
17838322,IntOzoneContactTank_004_Contactor_Ozone_Residual_1B,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,0,0,0
17838326,IntOzoneContactTank_004_CT_CELL3,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,0,0,0
17838328,IntOzoneContactTank_004_CT_CELL5,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,0,0,0
17838330,IntOzoneContactTank_004_CT_CELL7,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,0,0,0
17838336,IntOzoneCT_Concentration_001_Concentration,"4.2",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,4.208889,4,4.3
17838339,IntOzoneCT_Concentration_002_Concentration_SP,"4.5",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,4.5,4.5,4.5
17838347,IntOzoneCT_Dosage_004_Dosage,"10.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,10,10,10
17838349,IntOzoneCT_GasInletFlow_002_Flow,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,0,0,0
17838352,IntOzoneCT_RawWater_Flow_Flow,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,0,0,0
17838354,IntOzoneCTGasInletValve_001_Position,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,0,0,0
17838355,IntOzoneCTGasInletValve_002_Position,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,0,0,0
17838360,LE350_A_Level,"0.71",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,0.71,0.71,0.71
17838362,Level_A_Level,"0.71",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,0.71,0.71,0.71
17838363,Level_B_Level,"0.67",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,0.67,0.67,0.67
17838562,Ozone_Oxygen_ProdPressValve2_POS,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,0,0,0
17838573,Ozone_VPAS_Vessel_10Ton_Temp_Temp,"57.690796",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,57.634823,57.322876,57.93589
17838574,Ozone_VPAS_Vessel_5Ton_Temp_Temp,"34.459595",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,34.421091,34.336884,34.500488
17838577,Ozone_VPSA_10Ton_VesselDiffPress_Pressure,"1.798218",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,-14.026562,-627.468994,433.584991
17838579,Ozone_VPSA_10Ton_Vibration_Vibration,"4.5384",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,5.383505,4.1389,8.1649
17838585,Ozone_VPSA_Bloc_10Ton_Temp_Temp,"43.866608",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,43.74866,43.621109,43.867111
17838591,Ozone_VPSA_Outlet_10Ton_Press_Pressure,"325.0528",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,321.658802,308.756195,329.041199
17838597,Ozone_VPSA_Suction_10Ton_Temp_Temp,"38.54959",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,38.904026,37.649509,40.062523
17838603,Ozone_VPSA_System_10Ton_VPSA_Downtime,"77.55",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,77.531119,77.510002,77.550011
17838605,Ozone_VPSA_System_5Ton_BedProVLV_POS,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,0,0,0
17838940,QueueSquence_11A_SQ4_HighwashTime_SP,"600.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:34.048,600,600,600
17838945,QueueSquence_11A_TurbidityHigh_SP,"1.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:34.048,1,1,1
17838947,QueueSquence_11B_FilterRunTimeHigh_SP,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:34.048,0,0,0
17838956,QueueSquence_11B_SQ8_SlowStartlTime_SP,"120.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:34.048,120,120,120
17838958,QueueSquence_12A_ExtendBackwash_SP,"100.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:34.048,100,100,100
17838968,QueueSquence_12A_SQ8_SlowStartlTime_SP,"60.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:34.048,60,60,60
17838969,QueueSquence_12A_TurbidityHigh_SP,"1.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:34.048,1,1,1
17838972,QueueSquence_12B_HeadLossHigh_SP,"2.75",0,2026-06-05 10:31:40.920,2026-06-05 10:30:34.048,2.75,2.75,2.75
17838973,QueueSquence_12B_SQ1_DrainTime_SP,"999.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:34.048,999,999,999
17839175,SHSD_TankLevel_1_TOTFlow,"2741.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:38.242,2741,2741,2741
17839177,SHSD_TankLevel_2_Level,"0.42",0,2026-06-05 10:31:40.920,2026-06-05 10:30:38.242,0.419778,0.4,0.43
17839178,SHSD_TankLevel_2_TimerInstantTime,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:38.242,0,0,0
17839181,SHSD_WasteTankLevel_Level,"0.08",0,2026-06-05 10:31:40.920,2026-06-05 10:30:38.242,0.079778,0.07,0.09
17839182,SHSD_WasteTankLevel_TimerInstantTime,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:38.242,0,0,0
17839183,SHSD_WasteTankLevel_TOTFlow,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:38.242,0,0,0
17839189,Signal_06_Temp,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:38.242,1.54,0,10.900001
17837766,Electro_Chlorinator_AO_24X_AO_1,"789.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,789,789,789
17837767,Electro_Chlorinator_AO_24X_AO_2,"32767.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,32767,32767,32767
17837771,Electro_Chlorinator_AO_24X_AO_6,"500.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,500,500,500
17837772,Electro_Chlorinator_AO_24X_AO_7,"100.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,100,100,100
17837773,Electro_Chlorinator_AO_24X_AO_8,"789.0",0,2026-06-05 10:31:39.830,2026-06-05 10:30:13.913,789,789,789
17838230,HeadLoss_04A_Level,"0.45",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,0.45,0.45,0.45
17838234,HeadLoss_06A_Level,"0.93",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,0.93,0.93,0.93
17838243,HeadLoss_10B_Level,"0.86",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,0.925,0.86,1.11
17838246,HeadLoss_12A_Level,"1.29",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,1.29,1.29,1.29
17838254,HLP_M_D_Pressure,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,0,0,0
17838263,IntOzone_Destruct_HeaterOutTemp2_Temp,"40.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,40,40,40
17838265,IntOzone_Destruct_Inlet_Valv_2_Position,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,0,0,0
17838271,IntOzone_Destruct_Temperatur_2_Temp,"39.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,39,39,39
17838275,IntOzoneContactTank_001_Contactor_Ozone_Residual_1B,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,0,0,0
17838276,IntOzoneContactTank_001_CT_Average,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,0,0,0
17838277,IntOzoneContactTank_001_CT_CELL1,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,0,0,0
17838281,IntOzoneContactTank_001_CT_CELL5,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,0,0,0
17838282,IntOzoneContactTank_001_CT_CELL6,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,0,0,0
17838284,IntOzoneContactTank_001_CT_PV,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,0,0,0
17838287,IntOzoneContactTank_001_Final_CT_SP,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,0,0,0
17838290,IntOzoneContactTank_001_Tanks_Residual,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,0,0,0
17838291,IntOzoneContactTank_002_Contactor_Ozone_Residual_1A,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,0,0,0
17838295,IntOzoneContactTank_002_CT_CELL2,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,0,0,0
17838297,IntOzoneContactTank_002_CT_CELL4,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,0,0,0
17838298,IntOzoneContactTank_002_CT_CELL5,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,0,0,0
17838300,IntOzoneContactTank_002_CT_CELL7,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:23.296,0,0,0
17838535,Ozone_Gen_Outlet_Oxygen_Temp3_Temp,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,0,0,0
17838539,Ozone_Gen_Oxygen_Flow3_Flow,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,0,0,0
17838540,Ozone_Gen_Oxygen_Flow4_Flow,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,0,0,0
17838547,Ozone_H2O2_System_Level_Level,"0.0",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,0,0,0
17838552,Ozone_Oxygen_Dew_Temperature_Temp2,-110.0,0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,-110,-110,-110
17838556,Ozone_Oxygen_LoxTankPressure2_Pressure,"42.002136",0,2026-06-05 10:31:40.920,2026-06-05 10:30:28.604,41.610617,40.402584,43.180588
